,molecule,basis,energy,energyMRA,energyE,augmentation,polarization,mol_system,valence,Type
1144,ClF,d-aug-cc-pCVTZ,-558.906717619045,-558.9201627529852,0.013445133940194864,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1145,LiBH4,d-aug-cc-pCVTZ,-34.468896766071,-34.471596967704144,0.0027002016331465484,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1146,HNC,d-aug-cc-pCVTZ,-92.893898939589,-92.90011293647468,0.006213996885691131,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1147,H2O,d-aug-cc-pCVTZ,-76.060855764071,-76.06744053579361,0.006584771722614846,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1148,HCOOH,d-aug-cc-pCVTZ,-188.836313230559,-188.8510042006056,0.014690970046586926,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1149,HOF,d-aug-cc-pCVTZ,-174.80761047624,-174.82228692034073,0.014676444100729213,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1150,HBO,d-aug-cc-pCVTZ,-100.205583239331,-100.21398400383433,0.008400764503321057,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1151,HOOH,d-aug-cc-pCVTZ,-150.836489322242,-150.84848665107518,0.011997328833189158,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1152,NH2Cl,d-aug-cc-pCVQZ,-515.119267419854,-515.1206993559537,0.0014319360996069008,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1153,NaLi,d-aug-cc-pCVQZ,-169.293435646326,-169.2937090991357,0.00027345280969370833,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1154,F2,d-aug-cc-pCVQZ,-198.769406604432,-198.77343264581,0.004026041378011769,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1155,HNS,d-aug-cc-pCVQZ,-452.529567921774,-452.5308596955956,0.001291773821606057,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1156,N2,d-aug-cc-pCVQZ,-108.9917961597,-108.99318488339196,0.001388723691960081,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1157,HCHO,d-aug-cc-pCVQZ,-113.92123130693,-113.9229129357792,0.0016816288491980913,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1158,SF2,d-aug-cc-pCVQZ,-596.470307317326,-596.4748975932308,0.004590275904774899,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1159,LiH,d-aug-cc-pCVQZ,-7.987244652914,-7.9873491301479,0.00010447723389983565,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1160,Na2,d-aug-cc-pCVQZ,-323.716530381259,-323.7170093510182,0.00047896975917183227,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1161,SiO,d-aug-cc-pCVQZ,-363.853512337618,-363.8553384434818,0.0018261058638131544,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1162,Mg,d-aug-cc-pCVQZ,-199.614234621721,-199.61463177308352,0.0003971513625060652,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1163,BH2Cl,d-aug-cc-pCVQZ,-485.404155140039,-485.4050785127743,0.0009233727353148424,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1164,SH2,d-aug-cc-pCVQZ,-398.719572349615,-398.720249758543,0.0006774089279701911,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1165,P2,d-aug-cc-pCVQZ,-681.499364549338,-681.5002419595646,0.0008774102266215777,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1166,HOCl,d-aug-cc-pCVQZ,-534.932828042564,-534.9347567499336,0.0019287073696432344,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1167,N2H4,d-aug-cc-pCVQZ,-111.227250492333,-111.22886565240296,0.0016151600699600976,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1168,NaCl,d-aug-cc-pCVQZ,-621.459677550183,-621.4605931601421,0.0009156099591791644,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1169,HCCCl,d-aug-cc-pCVQZ,-535.785231426628,-535.7866704648576,0.0014390382295914605,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1170,SiH3F,d-aug-cc-pCVQZ,-390.245766779803,-390.2484129041651,0.0026461243621156427,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1171,HCl,d-aug-cc-pCVQZ,-460.112158659939,-460.1128288640629,0.0006702041239350365,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1172,P2H4,d-aug-cc-pCVQZ,-683.838868839471,-683.8400444467295,0.0011756072584603316,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1173,HCN,d-aug-cc-pCVQZ,-92.914343452671,-92.91544634893856,0.0011028962675538878,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1174,H2,d-aug-cc-pCVQZ,-1.133470928755,-1.1336222994266816,0.00015137067168158325,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1175,Mg2,d-aug-cc-pCVQZ,-399.225777983788,-399.2265787145141,0.0008007307260982088,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1176,CSO,d-aug-cc-pCVQZ,-510.353957309669,-510.3560432360895,0.0020859264204773353,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1177,PH3O,d-aug-cc-pCVQZ,-417.410947918637,-417.412960631196,0.0020127125589510797,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1178,FNO,d-aug-cc-pCVQZ,-228.725934192438,-228.72966687021048,0.0037326777724899785,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1179,S2H2,d-aug-cc-pCVQZ,-796.273563730325,-796.2748019998024,0.0012382694774260017,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1180,CH3OH,d-aug-cc-pCVQZ,-115.099201476617,-115.10105789918822,0.001856422571222538,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1181,NH3O,d-aug-cc-pCVQZ,-131.01516862679,-131.01719613094002,0.0020275041500212865,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1182,BF,d-aug-cc-pCVQZ,-124.166416788696,-124.16860420179052,0.002187413094517865,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1183,OCl2,d-aug-cc-pCVQZ,-993.796458226065,-993.7989307472096,0.002472521144568418,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1184,HBS,d-aug-cc-pCVQZ,-422.841890918177,-422.8426665433457,0.0007756251686714677,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1185,C2H2,d-aug-cc-pCVQZ,-76.854765161621,-76.85569409750497,0.0009289358839623674,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1186,HF,d-aug-cc-pCVQZ,-100.068700203018,-100.07080831122995,0.0021081082119565053,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1187,SO2,d-aug-cc-pCVQZ,-547.323948954445,-547.3272441948739,0.003295240428883517,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1188,Cl2,d-aug-cc-pCVQZ,-919.00947811416,-919.0108100759442,0.0013319617842171283,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1189,Ar,d-aug-cc-pCVQZ,-526.816810822433,-526.8175012159218,0.0006903934887532159,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1190,PH3,d-aug-cc-pCVQZ,-342.493894099449,-342.49455275696744,0.0006586575184428511,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1191,NH3,d-aug-cc-pCVQZ,-56.224033764884,-56.2249450087954,0.0009112439114034032,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1192,CH2BH,d-aug-cc-pCVQZ,-64.25143001756,-64.25221923994584,0.0007892223858476655,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1193,HCCF,d-aug-cc-pCVQZ,-175.726714975472,-175.72950415795736,0.002789182485372521,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1194,CH2NH,d-aug-cc-pCVQZ,-94.074917139658,-94.07615662952324,0.0012394898652416941,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1195,SCl2,d-aug-cc-pCVQZ,-1316.581012102032,-1316.5829079576567,0.0018958556247525848,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1196,CH3SH,d-aug-cc-pCVQZ,-437.764156222724,-437.7653462094153,0.0011899866913154256,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1197,CH3Cl,d-aug-cc-pCVQZ,-499.152695415973,-499.1538869843695,0.0011915683964502932,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1198,BeH2,d-aug-cc-pCVQZ,-15.773014561157,-15.773218276632424,0.00020371547542374913,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1199,LiCl,d-aug-cc-pCVQZ,-467.055508870644,-467.0561555507923,0.0006466801482929441,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1200,HCHS,d-aug-cc-pCVQZ,-436.565577871654,-436.5666245145548,0.0010466429008033629,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1201,NaH,d-aug-cc-pCVQZ,-162.392975954717,-162.39334594193485,0.00036998721785153066,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1202,Ne,d-aug-cc-pCVQZ,-128.543864576961,-128.54709508140573,0.0032305044447298314,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1203,BH3,d-aug-cc-pCVQZ,-26.402197149598,-26.402604195447275,0.00040704584927553356,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1204,C2H4,d-aug-cc-pCVQZ,-78.069007844094,-78.07005740634631,0.0010495622523052361,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1205,ClCN,d-aug-cc-pCVQZ,-551.842333713226,-551.8439976993157,0.0016639860896248138,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1206,OF2,d-aug-cc-pCVQZ,-273.582099566455,-273.5872079514327,0.005108384977688729,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1207,CH4,d-aug-cc-pCVQZ,-40.216374217895,-40.21707461893389,0.0007004010388911297,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1208,BH2F,d-aug-cc-pCVQZ,-125.384223813782,-125.38651116165326,0.002287347871259726,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1209,HCONH2,d-aug-cc-pCVQZ,-169.016715078829,-169.01912623575151,0.0024111569225055973,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1210,LiCN,d-aug-cc-pCVQZ,-99.820232223921,-99.821289359007,0.0010571350860004713,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1211,Be,d-aug-cc-pCVQZ,-14.572969575385,-14.573021989368604,5.2413983603116776e-05,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1212,CH3BH2,d-aug-cc-pCVQZ,-65.471123673992,-65.47206213551908,0.0009384615270846552,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1213,NOCl,d-aug-cc-pCVQZ,-588.781709789476,-588.7841114970596,0.002401707583544521,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1214,CS,d-aug-cc-pCVQZ,-435.361491856237,-435.3623854607222,0.0008936044851566294,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1215,He,d-aug-cc-pCVQZ,-2.861522337688,-2.861679278747712,0.00015694105971197914,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1216,SiH4,d-aug-cc-pCVQZ,-291.267906786747,-291.2685971476531,0.0006903609061055249,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1217,CO,d-aug-cc-pCVQZ,-112.789345842843,-112.79090134457724,0.001555501734230802,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1218,O3,d-aug-cc-pCVQZ,-224.358144160846,-224.36164650651108,0.0035023456650833396,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1219,BHF2,d-aug-cc-pCVQZ,-224.373588833074,-224.37774418031327,0.004155347239276352,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1220,NaCN,d-aug-cc-pCVQZ,-254.226339969154,-254.22764856593096,0.0013085967769654872,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1221,CH3F,d-aug-cc-pCVQZ,-139.107715248172,-139.11028544439,0.002570196217988041,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1222,C6H6,d-aug-cc-pCVQZ,-230.79438252591,-230.7969690049737,0.002586479063694469,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1223,Li2,d-aug-cc-pCVQZ,-14.871498660842,-14.871561219608218,6.255876621708012e-05,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1224,FCN,d-aug-cc-pCVQZ,-191.784479722126,-191.78747330817856,0.0029935860525540647,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1225,CH3NH2,d-aug-cc-pCVQZ,-95.261677062823,-95.26309728117376,0.001420218350759228,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1226,SiH3Cl,d-aug-cc-pCVQZ,-750.270438506117,-750.2716834824572,0.001244976340217363,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1227,NH2F,d-aug-cc-pCVQZ,-155.038717969759,-155.0414658687027,0.002747898943681548,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1228,CO2,d-aug-cc-pCVQZ,-187.722246839916,-187.7248974832067,0.002650643290678545,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1229,HCP,d-aug-cc-pCVQZ,-379.159459460304,-379.1603611802437,0.0009017199396907927,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1230,NH2OH,d-aug-cc-pCVQZ,-131.051879094014,-131.05393326435697,0.0020541703429728386,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1231,N2H2,d-aug-cc-pCVQZ,-110.037759009902,-110.03919648733287,0.001437477430869194,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1232,HNO,d-aug-cc-pCVQZ,-129.84567517037,-129.84754248483563,0.0018673144656418117,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1233,ClF,d-aug-cc-pCVQZ,-558.917521038518,-558.9201627529852,0.0026417144672450377,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ
1234,LiBH4,d-aug-cc-pCVQZ,-34.471059965137,-34.471596967704144,0.0005370025671425083,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1235,HNC,d-aug-cc-pCVQZ,-92.899010300113,-92.90011293647468,0.0011026363616792878,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1236,H2O,d-aug-cc-pCVQZ,-76.06606925832,-76.06744053579361,0.0013712774736092115,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1237,HCOOH,d-aug-cc-pCVQZ,-188.848160519352,-188.8510042006056,0.0028436812535801437,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1238,HOF,d-aug-cc-pCVQZ,-174.819050662291,-174.82228692034073,0.0032362580497249382,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ
1239,HBO,d-aug-cc-pCVQZ,-100.212471989304,-100.21398400383433,0.001512014530320016,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
1240,HOOH,d-aug-cc-pCVQZ,-150.845969938864,-150.84848665107518,0.0025167122111895424,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ
